,시간,내용,송출지역
21,2020/07/08 15:12:27,"[영암군청]코로나19 의심자 발생으로, 7. 3.(금) 9:00~18:00 / 7. 6.(월) 8:00~12:00 기간에 '금정면사무소'를 방문하신 분께서는

",전라남도 영암군
22,2020/07/08 15:12:41,"[영암군청] 반드시 영암군보건소로 신고 후 검사 받으시기 바랍니다(061-470-6536). 군민께서는 불필요한 외출, 모임을 자제하고 꼭 마스크를 착용바랍니다.

",전라남도 영암군
23,2020/07/08 15:18:22,"[광주광역시]우리시는 확진자가 방문한 모든 다중이용시설에 대해 방역소독을 철저히 실시하였으니 안심하고 이용하시기 바랍니다 https://c11.kr/ggfq

",광주광역시 전체
24,2020/07/08 15:19:19,"[함평군청]확진자가 발생하고 있는 광주지역의 방문을 자제해주시고, 불가피하게 방문할 시에는 마스크를 반드시 착용해주시기 바랍니다.

",전라남도 함평군
25,2020/07/08 15:28:53,"[장성군청] 6.23~7.6 SM사우나(광주 광산구 신창동)를 방문하신 ""장성군민""께서는 보건소로 신고해주시기 바랍니다.

",전라남도 장성군
26,2020/07/08 15:30:03,"[장성군청] 7.1 ~ 7.2 광주고시학원 공인중개사, 손해평가사 수강한 ""장성군민""께서는 보건소로 신고해주시기 바랍니다.

",전라남도 장성군
27,2020/07/08 15:41:33,"[무안군] 코로나19 방콕포차 관련 무안군 접촉자 21명 모두 '음성', 군민께서는 타지역 방문, 소모임 등 자제하여 주시고 마스크를 꼭 착용해주세요

",전라남도 무안군
28,2020/07/08 15:45:24,"[강진군청] 영암군 금정면사무소 확진자 발생으로 전 군민은 외출을 자제하시고, 감염 차단을 위해 반드시 마스크를 착용하시기 바랍니다.

",전라남도 강진군
29,2020/07/08 16:00:22,"[안성시청]안성6번, 안성7번 확진자
동선공개에 관한 자세한 사항은 안성시청 홈페이지(www.anseong.go.kr)를 참고하시기 바랍니다.

",경기도 안성시
30,2020/07/08 16:05:08,"[수원시청] 104번째 확진자 발생(장안구), 자택 및 주변 소독 예정, 동선은 역학조사 후 SNS 및 홈페이지에 공개하겠습니다.

",경기도 수원시
31,2020/07/08 16:30:33,"[광주광역시]7.6(월) 08:30~16:00까지 삼성화재 광주상무사옥(시청로30,치평동)을 방문하신 분은 거주지 보건소를 방문하여 검사받으시기 바랍니다.

",광주광역시 전체
32,2020/07/08 16:35:23,"[서대문구청]코로나19. 38번째 확진자(홍제2동, 해외입국자)발생. 자세한 사항 구홈페이지 및 블로그 확인바랍니다.
blog.naver.com/sdmstory

",서울특별시 서대문구
33,2020/07/08 16:44:40,"[고성군청] 고성군 전역은 대북전단 살포 행위 금지구역으로, 항포구 주변에 수소가스,대형풍선등이 적재된 의심행동 렌트차량 발견시 112로 신고 바랍니다.

",강원도 고성군
34,2020/07/08 16:53:16,"[동작구청] 59번째 확진자(노량진1동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran

",서울특별시 동작구
35,2020/07/08 16:54:20,"[나주시청]광주시 코로나19환자가 지속발생되고 있어 시민들께서는 광주지역 방문을 최대한 자제해주시고 대중교통이용시 마스크착용과 개인위생을 준수하여 주시기바랍니다.

",전라남도 나주시
36,2020/07/08 17:08:14,"[남원시]광주확진자(125번)관련 검사결과 밀접접촉자 고향맛집 종사자3명, 상록골프장 캐디1명 음성입니다. 추가 관련자 검사결과는 결과가 나오는대로 안내하겠습니다

",전라북도 남원시
37,2020/07/08 17:09:44,"[구로구청] 코로나19 확진자 1명 발생(88번, 구로3동), 자가격리 중 양성판정으로 동선없음, 주거지 소독 완료 되었습니다.

",서울특별시 구로구
38,2020/07/08 17:11:23,"[보성군] 현재 군청사 내 코로나19, 밀접 접촉자 발생하여 안내드리오니, 군청 출입 및 외출을 자제하시고 마스크 착용 등 꼭 방역수칙을 준수바랍니다.

",전라남도 보성군
39,2020/07/08 17:13:00,"[공주시청]7.5.(10:00~13:30)대전146번 확진자 우리시 동선, 접촉자 없으며 방문지 소독 완료. 나와 이웃의 안전을 위해 마스크 착용 바랍니다.

",충청남도 공주시
40,2020/07/08 17:14:15,"[고창군청]코로나19가 인근 지역에 발생되고 있습니다. 타지역 방문자제, 마스크 착용과 방역 수칙을 준수하고, 이상증상시 군보건소 560-8737로 문의바랍니다.

",전라북도 고창군
41,2020/07/08 17:41:03,"[대전광역시] 150번 확진자의 동선은 대전광역시 홈페이지나 공식블로그 https://bit.ly/2ZRKvPP 참고 바랍니다.

",대전광역시 전체
42,2020/07/08 17:52:54,"[종로구청]타지역 확진자 관내 이동 동선등 홈페이지,블로그공개.역학조사중,방역완료.생활속거리두기,방역수칙준수바랍니다 blog.naver.com/jongno0401

",서울특별시 종로구
43,2020/07/08 17:54:23,"[영광군청]오늘 광주128확진자와접촉한 군남주민1명검사결과 음성판정, 지난7월1~2일 최초확진자가 방문한 영업장에대해 방역(소독)완료했으니 안심 방문하셔도 됩니다

",전라남도 영광군
44,2020/07/08 18:01:21,"[함평군청]광주 128번 확진자와 접촉한 손불 가족, 지인 등 밀집접촉자 8명 검사결과 음성임을 알려드립니다(7월8일 기준)

",전라남도 함평군
45,2020/07/08 18:07:48,"[해남군청] 코로나19 확진자가 인근 목포,영암에서 지속 발생. 전군민은 타지역 방문자제, 방역수칙 준수, 감염 차단을 위해 반드시 마스크 착용하시기 바랍니다.

",전라남도 해남군
46,2020/07/08 18:08:07,"[안양시청] 안양 64, 66번 확진자 동선방역·역학조사 완료. 상세정보는 해당 페이지 참조 blog.anyang.go.kr/222024974935

",경기도 안양시
47,2020/07/08 18:11:32,"[함양군청]7.4일 05:20~12:10남원상록골프장,12:20~13:10남원 대산 고향맛집 방문자함양군보건소 선별진료소로 방문검진 받으시길 바랍니다.

",경상남도 함양군
48,2020/07/08 18:14:12,"[광주광역시]3명 추가확진 총133명. 131번 확진자(50대,여,오치동)와 132번(80대,여,생용동)은 한울요양원 격리중 확진판정되어 이동동선은 없습니다

",광주광역시 전체
49,2020/07/08 18:17:20,"[광주광역시]133번 확진자(40대,여)는 북구 용전동 거주자로 동선은 파악되는 대로 안내하겠습니다 ※역학조사중 https://c11.kr/gh76

",광주광역시 전체
50,2020/07/08 18:21:59,"[남원시청]코로나19 대응을위한 시외버스터미널 열화상카메라 운영에따라 향교동오거리 시외버스하차장은 정차하고 있지않으니 불편하시더라도 협조하여주시기바랍니다.

",전라북도 남원시
51,2020/07/08 18:26:29,"[담양군청] 광주92번 확진자관련 6.29일 13:52~14:32 각화농산물도매시장, 광주98번 확진자관련 7.1~3일 13:00~13:30 금남로 우리뷔페5호점

",전라남도 담양군
52,2020/07/08 18:27:02,"[담양군청] 광주 100번 확진자관련 7.2일 13:00~17:30 광주 태령동 광주일곡중앙교회선교센터 방문자는 주소지 관할보건소로 신고바랍니다.

",전라남도 담양군
53,2020/07/08 18:27:45,"[담양군청] 광주 130번 확진자관련 7.3일 10:00~21:00, 7.6일 10:00~18:00 광주고시학원 / 7.4일 12:08~13:17 남해가든

",전라남도 담양군
54,2020/07/08 18:28:10,"[담양군청] 남구 봉선로 133번길 23 / 7.4일 13:20~17:22 컴포트커피 봉선점(남구 봉선중앙로 61) 방문자는 주소지 관할보건소로 신고바랍니다.

",전라남도 담양군
55,2020/07/08 18:47:58,"[영암군청] 금일 코로나19 영암2번 확진자(1명) 발생, 접촉자 검사결과 가족(동거인) 2명음성, 기타 접촉자 검사중, 이동동선은 파악되는대로 알려드리겠습니다.

",전라남도 영암군
56,2020/07/08 18:48:34,"[담양군청] 광주125번 확진자 관련 7.4일 12:20~14:00 남원시 고향맛집(남원시 대산면 운교1길) 방문자는 주소지 관할보건소로 신고바랍니다.

",전라남도 담양군
57,2020/07/08 19:11:41,"[서초구청] 타지역 확진자(2명) 동선 홈피 공개(seocho.go.kr). 밀집·밀폐시설 방문 및 소모임 자제, 마스크 착용 등 위생수칙 철저히 준수바랍니다.

",서울특별시 서초구
58,2020/07/08 19:56:45,"[동작구청] 58번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran

",서울특별시 동작구
59,2020/07/08 20:10:12,"[광주광역시]123번 추가동선 안내① 7.4~7.5 08:30~20시 마중물한우촌(일곡동817-2), 7.4~7.6 20:10~21:30땅스부대찌개 광주매곡점

",광주광역시 전체
60,2020/07/08 20:11:20,"[광주광역시]123번 추가동선② 7.6(월) 08:30~16:00 17~20시 마중물한우촌(일곡동817-2), 7.6(월)16~17시 북구보건소(택시)

",광주광역시 전체
61,2020/07/08 20:13:36,"[광주광역시]확진자 동선안내 124번 7.3~7.5자택, 7.7(화)선별진료소, 127번 7/2,7/4,7/5 자택, 7.7(화)선별진료소

",광주광역시 전체
62,2020/07/08 20:18:47,"[광주광역시]128번 동선 7.2(목)09:05~13:00 광주고시학원(대의동), 7.4~7.5타시도동선(영광,함평군) 7.5(일)자택, 7.7(화)선별진료소

",광주광역시 전체
63,2020/07/08 20:20:09,"[광주광역시]129번 동선 6.27(토)09:40~12시 6.28(일)10~12시 SM사우나(신창동), 7.6(월)8:55~15:50 삼성화재 상무사옥(치평동)

",광주광역시 전체
64,2020/07/08 20:20:52,"[영암군청]영암2번 확진자의 접촉자검사 진행중, 군민들께서는 타지역 방문, 모임·행사 등 외출을 자제하시고 필히 마스크를 착용하여 방역수칙을 준수해주시기바랍니다.

",전라남도 영암군
65,2020/07/08 20:21:55,"[광주광역시]130번 동선① 7.3(금)10~21시 7.6(월)10~18시 광주고시학원, 7.4(토) 12:08~13:17 남해가든(봉선로133번길23,봉선동)

",광주광역시 전체
66,2020/07/08 20:22:38,"[영암군청]영암2번 확진자 (금정면사무소 근무자) 관련, 7. 4.(토) 금정면 소재 골프장(07:35~12:35) 방역소독, 접촉자 파악 완료 및 검사중입니다.

",전라남도 영암군
67,2020/07/08 20:27:56,"[광주광역시]130번 동선② 7.4 13:20~17:22 컴포즈커피 봉선점(봉선동458) 7.5자택 ※확진자 방문시설 소독완료,https://c11.kr/ggx3

",광주광역시 전체
68,2020/07/08 21:01:57,"[남양주시청]8일 다산동 금강펜테리움리버테라스2차 아파트 1명(해외입국) 코로나19 확진자 발생.홈페이지,블로그 참고바랍니다. https://c11.kr/ghkk

",경기도 남양주시
69,2020/07/08 21:03:17,"[부평구청]확진환자 1명 발생(부평5동 거주, 타지역 확진환자의 접촉자). 방역 및 역학 조사중. blog.naver.com/withbupyeong

",인천광역시 부평구
70,2020/07/08 21:05:56,"[계룡시청]대전146번 확진자 계룡시 방문동선(7.5.) 역학조사 결과 접촉자 없으며, 방문지 방역완료, 중대본 지침에 따른 접촉자 없어 이동동선을 비공개합니다.

",충청남도 계룡시
71,2020/07/08 21:07:04,"[보성군] 군 청사 내 코로나19, 밀접접촉자 검사 결과 ""음성"" 판정, 21시 현재 보성군 확진자는 0명입니다.

",전라남도 보성군
72,2020/07/08 21:07:15,"[보성군] 사회적 거리두기 2단계에 따른 마스크 착용, 다중이용시설, 타 지역 방문 및 각종 모임 자제 등 방역수칙을 준수하시기 바랍니다.

",전라남도 보성군
73,2020/07/08 21:09:14,"[대전광역시] 2020년 6월 29일부터 7월 7일까지 유성구 원내동 소재 성애의원을 방문하신 분은 가까운 보건소 선별진료소에서 무료 검사 받으시기 바랍니다.

",대전광역시 전체
74,2020/07/08 21:53:06,"[나주시청]전남30번(영암1번)확진자동선안내.7.3.(금)11:30~11:45빛가람종합병원(빛가람동)1층 로비.7.3.(금)11:50~12:30 능이향(빛가람동)

",전라남도 나주시
75,2020/07/08 21:53:44,"[나주시청]7.6(월)12:00~13:00경 덕고개가든(세지면)7.8(수) 확진자 이동동선 방역소독 완료현재 역학조사 중으로, 추가사항은 다시 안내해드리겠습니다.

",전라남도 나주시
76,2020/07/08 21:54:03,"[나주시청]7.3.(금) 능이향(빛가람동) 식당에서 같은 시간대 식사하신 분들은 나주시보건소 선별진료소(339-4841~4)에서 상담 받으시기 바랍니다.

",전라남도 나주시
77,2020/07/08 22:06:51,"[대전광역시] 1명 추가 확진. 151번(중구 문화동, 50대) 동선은 파악 후 홈페이지에 공개예정입니다.

",대전광역시 전체
78,2020/07/08 22:30:04,"[화순군청]광주127번 확진자 접촉자 검사결과 보건소 직원 포함 전원 음성 판정. 7.8.(수) 22:30 현재 확진자 없음을 알려드리며, 보건소 정상운영합니다.

",전라남도 화순군
79,2020/07/08 22:37:13,"[남원시]광주확진자(125번)관련 남원상록골프장 직원 검사결과 모두 음성입니다. 이후 역학조사로 추가 파악되는 관내접촉자가 있다면 결과를 즉시 안내하겠습니다

",전라북도 남원시
80,2020/07/08 22:41:37,"[영암군청] 영암 2번 확진자 7월 3일부터 7월 7일까지 동선 안내입니다. 모든 접촉자를 파악하였고 방역조치 완료하여 지침에 따라 상호명은 공개할 수 없습니다.

",전라남도 영암군
81,2020/07/08 22:41:51,"[영암군청] 7월 3일 11:25 나주시 소재 병원 방문, 11:35 나주시 소재 식당 방문, 13:00 금정면사무소 근무, 18시경 금정면 소재 처가 방문

",전라남도 영암군
82,2020/07/08 22:42:06,"[영암군청] 7월4일 07:35 금정면소재 골프장방문, 12:40 금정면소재 식당방문, 14:00 금정면소재 커피숍방문, 7월5일 08:00 영암읍소재 목욕탕방문

",전라남도 영암군
83,2020/07/08 22:42:25,"[영암군청] 7월 6일 07:32 금정면사무소 출근, 0:00 영암군 소재 보건지소 방문, 12:00 나주시 소재 식당 방문, 14:40 영암군 소재 병원 방문

",전라남도 영암군
84,2020/07/08 22:42:45,"[영암군청] 7월 7일 10:26 영암보건소 선별진료소 방문, 10:51 금정면사무소 방문 후 10:55 귀가

",전라남도 영암군
85,2020/07/08 22:42:56,"[영암군청] 추가로 확인되는 사항에 대해서도 즉각 문자로 안내하도록 하겠습니다. 군민 여러분께서는 마스크 착용과 사회적 거리두기를 필히 지켜주시기 바라며

",전라남도 영암군
86,2020/07/08 22:43:13,"[영암군청] 의심 증상이 있을 경우 병원방문을 자제하시고 영암보건소에 연락하여 상담하시기 바랍니다.(061-470-6536)

",전라남도 영암군
87,2020/07/08 22:46:32,"[영암군청] 동선 안내 중, 7월 6일 ""0:00""에서 → ""10:00"" 영암군 소재 보건지소 방문으로 시간을 정정합니다.

",전라남도 영암군
88,2020/07/08 23:11:55,"[광진구청] 19번 확진자 발생. 구두진술에 의한 이동경로 공개. 역학조사후 방역 및 휴점조치 예정. 상세내용 gwangjin.go.kr 확인 ☎024507090

",서울특별시 광진구
89,2020/07/09 07:05:26,"[연수구청]코로나19 확진자 1명 발생(연수1동, 외국인 자가격리 중), 방역 및 역학조사 후 이동경로 구청 홈페이지(yeonsu.go.kr) 게시 예정입니다.

",인천광역시 연수구
90,2020/07/09 07:41:50,"[광주광역시]11명 추가확진. 현재 역학조사중으로 동선은 추후 안내하겠습니다 134번 확진자(50대,여)는 신창동 호반베르디움5차 거주자로 SM사우나 접촉자입니다

",광주광역시 전체
91,2020/07/09 07:43:17,"[광주광역시]135번(10대,남)은 수완동 대방노블랜드6차 거주자로 SM사우나 접촉자이며 136번(40대,여)은 용봉동 금호어울림 거주자로 일곡중앙교회 접촉자임

",광주광역시 전체
92,2020/07/09 07:43:24,"[영암군청]금일 영암3번 확진자 1명 추가 발생(화순군 능주면 거주, 금정면사무소 근무), 영암2번 확진자의 접촉자로 역학조사가 완료되는대로 동선 안내하겠습니다.

",전라남도 영암군
93,2020/07/09 07:44:38,"[광주광역시]137번(50대,남)은 운암동 거주자로 감염경로는 조사중이며, 138번(50대,남)은 동림동 삼익아파트 거주자로 광주고시학원 접촉자입니다.

",광주광역시 전체
94,2020/07/09 07:46:06,"[광주광역시]139번(40대,여)은 북구 용전동 거주자로 일곡중앙교회 접촉자이며, 광주140번(40대,여)은 운암동 거주자로 광주고시학원 접촉자입니다.

",광주광역시 전체
95,2020/07/09 07:47:11,"[광주광역시]141번(40대,남), 142번(20대,여), 143번(유아,남)은 오치동 거주자로 일곡중앙교회 또는 TWORLD 접촉자입니다.

",광주광역시 전체
96,2020/07/09 07:49:40,"[광주광역시]144번(60대,남)은 동명동 거주자로 광주고시학원 접촉자입니다 ※역학조사중으로 동선은 파악하는 대로 안내하겠습니다https://c11.kr/ghp0

",광주광역시 전체
97,2020/07/09 07:51:14,"[영암군청] 존경하는 군민 여러분! 솔선수범해야 할 공무원의 코로나 19 확진으로 군민여러분께 크게 심려를 끼쳐 드린 점에 대해 대단히 죄송하다는 말씀을 드립니다

",전라남도 영암군
98,2020/07/09 07:51:30,"[영암군청] 영암 2번, 3번 확진자가 발생함에 따라 금정면사무소를 2주간 폐쇄하고, 군 본청과 시종면사무소는 잠정 폐쇄 조치하였습니다

",전라남도 영암군
99,2020/07/09 07:51:46,"[영암군청] 앞으로 우리 공직자부터 일체의 소모임이나 외부활동을 자제토록하여 지역사회 전파를 막는데 총력을 다하겠습니다.

",전라남도 영암군
100,2020/07/09 07:52:11,"[영암군청] 군민 여러분께서도 가급적 외출을 자제해주시고, 손씻기, 마스크 착용, 거리두기 등 적극적인 협조를 당부드립니다.

",전라남도 영암군
101,2020/07/09 08:11:19,"[해남군청]마스크 착용 시 감염자와 비감염자 접촉 감염률 1.5％이하로 감소. 마스크 착용이 나와 나의 가족, 해남군민의 건강을 지키는 가장 완벽한 방법입니다.

",전라남도 해남군
102,2020/07/09 08:18:38,"[익산시청] 익산시4번째 확진자 관련 접촉자 전원음성으로 상황종료. 코로나19가 확산중인 타지역 방문을 자제하여 주시고 마스크를 꼭 착용하여 주시기 바랍니다.

",전라북도 익산시
103,2020/07/09 08:24:35,"[청양군청]현재 청양군 코로나19 확진자 없음. 타지역 방문자제, 마스크 필수착용, 올바른 손씻기, 사회적 거리두기 등 방역수칙을 준수 바랍니다.

",충청남도 청양군
104,2020/07/09 08:28:13,"[의왕시청]코로나19확진자 관련 포일동 쎄봉맹트넝카페(7.4.토-09:30~15:30)방문자중 기침,발열 등 유증상자는 가까운 보건소로 신속히 연락바랍니다.

",경기도 의왕시
105,2020/07/09 08:58:05,"[담양군청] 광주 123번 확진자 관련 7.4(토)~5(일) 08:30~20:00, 7.6(월) 08:30~20:00 마중물한우촌(일곡동)

",전라남도 담양군
106,2020/07/09 08:58:19,"[담양군청] 7.4(토)~6.(월) 20:10~21:30 땅스부대찌개(매곡동) 방문javascript:void(null);자는 주소지 관할보건소로 상담바랍니다.

",전라남도 담양군
107,2020/07/09 08:59:21,"[대전광역시] 4명 추가 확진(152 중구 산성동50대, 153 대흥동20대, 154 대사동20대, 155 오류동50대) 동선은 파악 후 홈페이지 공개예정.

",대전광역시 전체
108,2020/07/09 09:21:01,"[장흥군청] 영암 확진자 발생 관련하여 7.9.(목) 09시 현재 우리군 접촉자는 없습니다. 가급적 외출을 자제하시고 반드시 마스크 착용하시기 바랍니다.

",전라남도 장흥군
109,2020/07/09 09:23:52,"[영광군청]광주128확진자와 7월4일접촉한 관내모초등학교 방과후강사(광주거주)에 대해 검체채취 완료했고, 결과는 7월9일오후 통보받는대로 안내문자발송하겠습니다.

",전라남도 영광군
110,2020/07/09 09:30:47,"[동작구청] 60번째 확진자(상도1동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran

",서울특별시 동작구
111,2020/07/09 09:36:19,"[완도군청]코로나19 확진자가 인근 목포, 영암, 광주에서 지속적으로 발생. 전 군민은 타지역 방문 자제해 주시고, 타지역 친인척 방문도 자제해 주시기 바랍니다.

",전라남도 완도군
112,2020/07/09 09:43:10,"[영주시청]전국적으로 해외유입 확진자 발생이 지속되고 있습니다. '해외입국 예정자 가족 및 지인'께서는 보건소(054-631-4000)로 반드시 연락 바랍니다.

",경상북도 영주시
113,2020/07/09 09:49:43,"[고흥군청]광주140번확진자 7월4일 대서면 석장마을 3시간방문, 접촉자1명 검사중, 군민께서는 외출을 자제하고 마스크착용 등 방역수칙을 준수하여 주시기바랍니다.

",전라남도 고흥군
114,2020/07/09 09:54:49,"[광양시청]7.7. 해외입국자(30대,자가격리중) 7.9.양성확진. 보건소차량 이송으로 동선없음. 순천의료원 입원조치. 초남공단내 회사건물 폐쇄 후 방역중입니다.

",전라남도 광양시
115,2020/07/09 09:55:18,"[청주시청] 코로나19 확진자 2명 발생(청주22, 23번). 7.8. 스웨덴 입국 즉시 확진. 방문시설 없고, 가족 등 접촉자(5명) 자가격리 조치완료.

",충청북도 청주시
116,2020/07/09 09:55:18,"[담양군청] 코로나19 관련 7.9(목) 09:00 기준 현재 관내 확진자 없습니다. 예방을 위해 마스크 착용 등 위생수칙 필히 준수바랍니다.

",전라남도 담양군
117,2020/07/09 09:57:10,"[광양시청] 밀접 접촉자 없으나 금일 관련 회사 종업원 전원 검체 예정이오니 시민들께서는 외출 자제, 타지역 방문 자제, 마스크 착용 등 방역수칙 준수 바랍니다.

",전라남도 광양시
118,2020/07/09 10:00:07,"[중대본] 가정방문 설명회 등 소규모 방문판매로 감염 지속 발생, 중·장년층 특히 어르신께서는 방문판매 관련 행사 참석을 자제해 주시기 바랍니다.

","강원도 전체
경기도 전체
경상남도 전체
경상북도 전체
광주광역시 전체
대구광역시 전체
대전광역시 전체
부산광역시 전체
서울특별시 전체
울산광역시 전체
인천광역시 전체
전라남도 전체
전라북도 전체
제주특별자치도 전체
충청남도 전체
충청북도 전체
세종특별자치시"
119,2020/07/09 10:00:08,"[여수시청] 광주광역시 코로나19 확진자 추가 발생 및 사회적거리두기 2단계 격상에 따른 당분간 광주 등 타지역 방문 자제하여 주시고 반드시 마스크 착용바랍니다.

",전라남도 여수시
120,2020/07/09 10:06:34,"[강진군청]광주, 전남 확진자 확산으로 타지역 방문 자제해 주시고, 어떤 장소에서건 반드시 마스크를 착용하시기 바랍니다.

",전라남도 강진군
121,2020/07/09 10:10:10,"[성남시청] 우리시 180번, 181번 확진자 이동경로를 시홈페이지 및 SNS에 공개하였습니다. corona.seongnam.go.kr

",경기도 성남시
122,2020/07/09 10:13:17,"[보성군] 코로나19 감염이 인근(목포, 영암, 광주)에서 지속적으로 발생하고 있습니다. 마스크 착용, 모임 자제 등 방역수칙을 반드시 준수하여 주시기 바랍니다.

",전라남도 보성군
123,2020/07/09 10:14:05,"[영광군청]광주128확진자와 7월4일접촉한 관내모초교 방과후강사 검사결과 음성판정, 지금까지영광확진자가방문한 영업장등전체 방역(소독)완료, 안심 방문하셔도됩니다.

",전라남도 영광군
124,2020/07/09 10:18:40,"[김제시청] 타지역 확진자 동선 방문자는 김제시 보건소로 문의바랍니다.(063-540-4321) -선별진료소 운영시간(오전9시~12시, 오후1시~10시)

",전라북도 김제시
125,2020/07/09 10:22:09,"[무안군청]인근시군(광주, 영암 등) 확진자 발생에 따라 타지역 방문, 모임을 자제하고 타지역 방문 후 의심증상 발현 시 보건소로 상담바랍니다.

",전라남도 무안군
126,2020/07/09 10:24:22,"[목포시청]목포9번 확진자 관련, 7.9일 10:00 기준, `스마트독서실, 옥암88포장마차, 천년가헤어샵 등` 접촉자 147명 검사결과 `음성` 판정 되었습니다

",전라남도 목포시
