,시간,내용,송출지역
14,2020/09/07 08:43:16,"[동구청]태풍의 근접영향(09~11시)으로 강한 비바람과 높은 파도가 예상되오니, 외출을 자제해 주시고 특히, 해안가는 월파 위험이 있으니 접근을 금지바랍니다.

",울산광역시 동구
15,2020/09/07 08:43:49,"[경상남도청]7:30분부터 미음터널 주변 사면붕괴로 창원~부산간도로(지방도1030)김해율하교차로~미음교차로 부산방향 차량통행이 통제되었으니, 우회바랍니다.

",경상남도 전체
16,2020/09/07 08:44:06,"[청도군청] 태풍 '하이선' 영향, 많은 비와 강한 바람, 논밭 관리 행위 자제, 배수로 관리 자제 등 외출을 자제하고 기상상황을 확인하세요

",경상북도 청도군
17,2020/09/07 08:44:17,"[경산시청] 태풍북상에 따라 남천변 교량(공원교,서옥교,백옥교,영대교,경산교) 언더패스 차량통제를 하였사오니, 우회하여 주시기 바랍니다.

",경상북도 경산시
18,2020/09/07 08:44:29,"[군산시청] 태풍(하이선)북상중, 풍속25m/s 이상시 고군산대교, 장자교 전면통제예정. 은파호수공원 09시 물빛다리, 별빛다리, 산책로 통제예정. 청암산 통제중

",전라북도 군산시
19,2020/09/07 08:44:46,"[속초시청] 태풍으로 인한 강한 비바람이 예상되오니, 산사태 및 침수 우려지역 주민 사전대피, 강풍 낙하물 주의, 외출자제 등 안전에 유의하시기 바랍니다.

",강원도 속초시
20,2020/09/07 08:44:48,"[칠곡군청] 태풍경보 발효 중. 비닐하우스 결박이나 물꼬, 배수로 점검 등 외부작업은 하지 마시고 외출을 자제하여 주시기 바랍니다.

",경상북도 칠곡군
21,2020/09/07 08:45:18,"[봉화군청] 산사태 주의보 발령, 산사태취약지역, 급경사지 등 위험지역 주변 접근을 금지하여 주시고 산림 인근 주민과 방문객은 안전한 곳으로 대피 바랍니다.

",경상북도 봉화군
22,2020/09/07 08:46:09,"[양산시청]대석휴먼시아 ~ 하북방면 500m 가량 전면 통제, 황산로 워터파크 삼거리(양방향) 100m 구간 통제

",경상남도 양산시
23,2020/09/07 08:46:55,"[김해시청]삼계동 감분마을 인근 도로침수로 인해 해당 승강장을 경유하는 시내버스가 대우이안아파트 방향으로 우회운행 중이오니 인근 승강장을 이용하시기 바랍니다.

",경상남도 김해시
24,2020/09/07 08:47:13,"[경상남도청]09월07일 08시40분부터 창원~부산간도로 창원영업소 도로 침수로 성주교차로~불모산터널 부산방면 차량통행이 통제되었으니,인접우회로 이용바랍니다.

",경상남도 전체
25,2020/09/07 08:47:56,"[낙동강홍수통제소]오늘 08:40 태화강 울산시(태화교) 홍수주의보 발령, 안전에 유의하시기 바랍니다.

","울산광역시 남구
울산광역시 동구
울산광역시 북구
울산광역시 울주군
울산광역시 중구"
26,2020/09/07 08:48:00,"[울주군청] 울주군 삼동면사무소 ~ 울산하늘공원 도로 및 교량 일부 침수로 차량통행이 불가하오니, 안전한 곳으로 우회하여 주시기 바랍니다.

",울산광역시 울주군
27,2020/09/07 08:48:15,"[강서구청] 현재 녹산동 사구마을 지하통로가 침수로 통행이 불가하니 우회하여 주시기 바랍니다.

",부산광역시 강서구
28,2020/09/07 08:49:21,"[금정구청] 금정구장애인복지관 인근 도로(서부로 77) 상수관 파열로 침수되어 통제 중임을 알려드립니다. 구서지하차도는 통제 해제되었습니다.

",부산광역시 금정구
29,2020/09/07 08:53:07,"[계룡시청]태풍주의보 발효중. 강한 비바람이 예상되므로 외출과 운전 자제, 낙하물주의, 창문고정, 취약지역(산사태, 하천변 등) 접근금지 등 안전에 유의바랍니다.

",충청남도 계룡시
30,2020/09/07 08:53:20,"[경주시청] 태풍 하이선으로 의곡2리, 신원1리, 일부2리, 대현리 일원 등 산내면 저지대 거주자는 침수 위험이 있으니 안전한 곳으로 대피하여 주시기 바랍니다.

",경상북도 경주시
31,2020/09/07 08:53:59,"[춘천시청]제10호 태풍 '하이선’ 북상에 따른 강한 비, 바람이 예상되니 외출자제 및 하천변 접근금지, 시설물 안전관리 등 피해예방에 철저를 기하시기 바랍니다.

",강원도 춘천시
32,2020/09/07 08:55:30,"[울산광역시] 08:40부로 태화강 홍수주의보 발령. 태화강 수위가 상승중으로 태화강 주변 주민들께서는 안전에 주의하시기 바랍니다.

",울산광역시 전체
33,2020/09/07 08:55:53,"[성주군청] 제10호 태풍 '하이선'이 우리지역에 금일 오전 10시 최근접할것으로 전망됩니다. 주민여러분께서는 외출을 자제하시고, 안전에 유의해 주시기 바랍니다.

",경상북도 성주군
34,2020/09/07 08:55:58,"[함안군청]오늘 07시 함안군 산사태 주의보 발령. 등산로 통제 및 산림인근 지역 방문 자제, 산사태피해 우려지역 인근주민 사전 대피 등 안전에 유의바랍니다.

",경상남도 함안군
35,2020/09/07 08:56:12,"[봉화군청] 태풍경보 발효중. 강한 비바람이 예상되니 공사장, 하천변 저지대 등 위험지역 접근금지, 야외활동 자제, 산사태 및 침수우려지역은 사전대피 바랍니다.

",경상북도 봉화군
36,2020/09/07 08:58:30,"[양산시청]내송마을 내송천 범람우려 주민 대피바람, 베데스다 사거리 차량 통제, 회야강 전체 범람우려

",경상남도 양산시
37,2020/09/07 09:00:08,"[동대문구청]태풍 하이선 북상 중으로 강한 비바람이 예상되오니 하천 및 위험지역 접근금지, 시설물 안전조치, 외출 자제 등 안전사고에 각별히 유의하시기 바랍니다.

",서울특별시 동대문구
38,2020/09/07 09:00:34,"[행정안전부] 오늘 09시00분 태풍경보, 해안지대 접근금지, 선박대피, 농수산물 보호행위 자제 등 피해가 없도록 주의바랍니다

","전라남도 영광군
전라남도 함평군
전라북도 고창군
전라북도 군산시
전라북도 김제시
전라북도 부안군"
39,2020/09/07 09:00:45,"[행정안전부] 오늘 10시00분 태풍경보, 해안지대 접근금지, 선박대피, 농수산물 보호행위 자제 등 피해가 없도록 주의바랍니다

","경기도 김포시
경기도 시흥시
경기도 안산시
경기도 평택시
경기도 화성시
인천광역시 전체
충청남도 당진시
충청남도 보령시
충청남도 서산시
충청남도 서천군
충청남도 태안군
충청남도 홍성군"
40,2020/09/07 09:00:55,"[광양시청] 9.6. 검사 의뢰한 해외입국자 및 자가격리해제전 검사 20명 전원 음성. 마스크 착용, 손씻기, 사회적거리두기 등 개인방역수칙을 철저히 준수합시다.

",전라남도 광양시
41,2020/09/07 09:02:26,"[대전광역시] 2명 추가 확진. 299번(서구 내동 60대), 300번(서구 내동 30대) 동선은 파악 후 홈페이지에 공개예정입니다.

",대전광역시 전체
42,2020/09/07 09:02:49,"[남해군청] 코로나19 전국적 지속 확산/ 사회적 거리두기 2단계 9.20일까지 연장/ 군민 여러분 다함께 방역수칙을 준수해야 사회적 거리두기가 완성됩니다.

",경상남도 남해군
43,2020/09/07 09:02:51,"[북구청]태풍으로 인해 대안동, 호계동 인근 일부 정전발생. 한전에서 신속한 복구작업을 위해 노력중이오니 구민여러분께서는 양해바랍니다.(한전콜센터 123)

",울산광역시 북구
44,2020/09/07 09:04:47,"[완도군청] 제10호 태풍 하이선 북상으로 인하여 9. 7.(월)부터 태풍 해제 시까지 완도대교, 고금대교 발열체크를 일시 중단합니다. 군민께서는 참고 바랍니다.

",전라남도 완도군
45,2020/09/07 09:05:25,"[울산광역시] 금일 8시30분 기준 북구 대안동(5가구), 호계동(15가구), 현대자동차 5공장 현대모비스 정전발생. 원인파악 및 신속복구중입니다.(한전 123)

",울산광역시 전체
46,2020/09/07 09:06:01,"[포항시청] 교통통제구간 알림- 1. 섬안다리 하부도로 통제 2.송도다리~죽도어시장 삼거리 통제 3.죽천1리사거리통제 4.철강공단 동국제강 앞 통제

",경상북도 포항시
47,2020/09/07 09:06:31,"[서산시]태풍 하이선의 영향으로 강한 비바람이 예상되므로 공사장, 축대, 하천변 저지대 등 위험지역 접근 금지, 불필요한 야외활동 자제 등 안전에 주의 바랍니다.

",충청남도 서산시
48,2020/09/07 09:06:44,"[함평군청]09시 태풍경보 상향발표.
12시까지(50㎜내외) 강수예보
-하천, 해안가 등 위험지역 접근금지
-논밭 관리행위 자제 등 안전에 주의 바랍니다.

",전라남도 함평군
49,2020/09/07 09:06:58,"[울산광역시] 코로나19 116~118번(남구, 114번 접촉), 119번(남구, 79번 접촉) 확진자 발생. 세부동선 파악 중입니다.

",울산광역시 전체
50,2020/09/07 09:07:33,"[경상북도청]태풍경보'하이선' 부산 남동쪽 약40km(8시현재) 해상에서 북진 중, 하천변·계곡·해안가 등 안전한 곳에 대피, 인명피해가 없도록 대피 바랍니다.

",경상북도 전체
51,2020/09/07 09:07:35,"[홍천군청] 제10호 태풍 하이선 북상의 영향으로 오늘 많은 비와 강풍이 예상되오니, 외출자제, 위험지역 사전대피 등 안전에 주의 바랍니다.

",강원도 홍천군
52,2020/09/07 09:09:38,"[영덕군청]태풍이 빠른 속도로 관내로 북상중입니다.▶위험지역 사전대피 철저▶해안가, 하천, 급경사지 접근금지▶논밭 관리행위 자제▶외출 절대금지 당부드립니다.

",경상북도 영덕군
53,2020/09/07 09:09:47,"[창녕군청]제10호 태풍 하이선 북상. 강풍 및 집중호우 예상, 외출자제, 하천변, 저지대, 산사태 사전대피, 낙하물로 인한 피해 등 안전에 주의 바랍니다.

",경상남도 창녕군
54,2020/09/07 09:09:58,"[울산광역시]금일8시30분 기준 남구 무거동(23,000가구), 황성동(129가구), 삼산동(농수산물시장) 정전발생. 원인파악 및 신속복구중입니다.(한전 123)

",울산광역시 전체
55,2020/09/07 09:10:27,"[해운대구청] 용천지하차도 개통 2020. 9. 7.(월) 09:00 ~ 정상이용

",부산광역시 해운대구
56,2020/09/07 09:10:29,"[태안군청] 오늘 10시 기준 제10호 태풍 하이선 영향으로 태풍경보 발효되었습니다. 농·수산 시설물 보호행위 등 외부활동 및 외출을 금지하여 주시기 바랍니다.

",충청남도 태안군
57,2020/09/07 09:10:34,"[영천시청]태풍 하이선 북상에 따라 보건소 코로나19 선별진료소 운영을 9.7.(월) 9시부터 9.8.(화) 9시까지 잠정 중단함을 알려드립니다.

",경상북도 영천시
58,2020/09/07 09:12:27,"[낙동강홍수통제소]오늘 09:10 밀양강 밀양시(용평동) 홍수주의보 발령, 안전에 유의하시기 바랍니다.

","경상남도 밀양시
경상북도 청도군"
59,2020/09/07 09:12:47,"[울산광역시]금일8시30분 기준 울주군 웅촌 대복리(117가구), 진하리(4,155가구), 온산 화산리(1,300가구) 정전발생. 신속복구중입니다.(한전 123)

",울산광역시 전체
60,2020/09/07 09:13:19,"[속초시청] 현재, 매우 많은 비로 인하여 시내 도로 곳곳이 침수되어 위험하오니,
차량 통행을 자제하여 주시기 바랍니다.

",강원도 속초시
61,2020/09/07 09:13:52,"[노원구청] 타구 확진자가 근무한 중계동 어여머리미용실 8.25~30, 9.1~9.2.에 방문하고, 증상이 있는분은 콜센타(02-2116-4342)로 연락바랍니다

",서울특별시 노원구
62,2020/09/07 09:14:41,"[옹진군청]금일10시 옹진군 태풍 경보. 해안지대 접근금지, 시설물파손 및 낙하주의, 외출자제 등 안전에 주의하시기 바랍니다.

",인천광역시 옹진군
63,2020/09/07 09:15:07,"[고창군청] 금일09:00 태풍 경보 발효. 오전까지 영향권으로 강풍과 많은비가 예상되오니, 논둑이나 논물꼬의 점검 등 야외활동과 외출을 자제하여 주시기바랍니다.

",전라북도 고창군
64,2020/09/07 09:15:34,"[김해시청] 08시 40분부터 대동면 ,대동IC 연결 도로 침수로 도로를 차단함을 알려드립니다. 대동IC 진출 제한.

",경상남도 김해시
65,2020/09/07 09:15:39,"[군위군청]제10호 태풍 하이선에 따른 태풍경보 발효 중. 태풍 내습 시 하천, 배수로, 급경사지 등 위험지역 접근금지 및 외출자제 바랍니다.

",경상북도 군위군
66,2020/09/07 09:16:02,"[양산시청] 평산동 경보2차 아파트 뒤 내연마을 약 50미터 구간 통제 중

",경상남도 양산시
67,2020/09/07 09:16:27,"[울주군청] 울주군 웅촌면 춘해보건대학~고연공단 도로 및 교량 일부 침수되어 차량통행이 불가하오니, 안전한 곳으로 우회하여 주시기 바랍니다.

",울산광역시 울주군
68,2020/09/07 09:17:26,"[거제시청] 연초면 연하해안로 해인정사 앞(연초면 한내리~하청면 석포리) 도로 법면유실로 복구시까지(11시 예상) 차량통제합니다.

",경상남도 거제시
69,2020/09/07 09:18:07,"[대구광역시] 태풍피해 예방(외출 자제) 및 코로나19 감염확산 방지를 위해(행정복지센터 방문자제) 대구희망지원금은 체크·신용카드로 온라인 신청하세요.

",대구광역시 전체
70,2020/09/07 09:18:20,"[강화군청] 금일 10:00부로 강화군지역 태풍 경보 발효. 위험지역 및 우려지역 접근금지, 노약자 외출자제 등 안전에 주의 바랍니다.

",인천광역시 강화군
71,2020/09/07 09:19:11,"[포항시청] 오천읍문덕리 일부, 오천읍용덕리 일부, 호미곶면대보리 일부, 장흥동공단 일부, 생지리우림빌라, 송도동 일부, 용흥동 일부 정전, 현재 복구중

",경상북도 포항시
72,2020/09/07 09:19:35,"[평택시청]10시 태풍경보 발효, 강풍과 많은비로 공사장, 축대, 해안가 저지대 등 위험지역 접근금지, 야외활동 및 농작물 보호행위 자제등 안전에 주의 바랍니다.

",경기도 평택시
73,2020/09/07 09:20:30,"[영천시청]금일 영천시 전역 태풍 경보 발효. 태풍 관련 정보를 공유하고, 하천 등 위험지역 접근금지, 외출 자제, 논밭 관리행위 자제 등 안전에 주의 바랍니다.

",경상북도 영천시
74,2020/09/07 09:22:06,"[영양군청] 산사태, 침수 우려지역 사전대피, 태풍 영향권 시간대 외출자제 해주시기 바라며, 농작물이나 시설확인을 위한 외출역시 자제해주시기 바랍니다.

",경상북도 영양군
75,2020/09/07 09:22:28,"[김해시청] 도로 침수에 따른 시내버스 우회운행
고모~빙그레 도로 침수로 13번, 15번 설창~세일아파트~테크노벨리 방면 우회 운행

",경상남도 김해시
76,2020/09/07 09:22:50,"[김해시청] 도로 침수에 따른 시내버스를 일시적으로 운행정지하오니 참조하시길 바랍니다.
- 70번, 72번, 73번, 82번, 83번

",경상남도 김해시
77,2020/09/07 09:23:13,"[수영구청] 금일 08:00부로 망미동, 광안동, 민락동에 산사태 주의보 발령. 집주변 상황점검과 산사태발생에 대비하여 주시기 바랍니다.

",부산광역시 수영구
78,2020/09/07 09:24:11,"[경상남도청] 9월7일 09시20분 부터 마창대교 차량통제가 전면 해제되었음을 알려드립니다

",경상남도 전체
79,2020/09/07 09:24:35,"[양양군청]태풍영향으로 많은 비가 내리고 있으니 해안저지대 및 침수우려지역 주민들께서는 안전한 고지대로 대피하여 주시기 바랍니다.

",강원도 양양군
80,2020/09/07 09:25:00,"[북구청] 만덕에서 김해방면 남해고속도로 1차선 통제중이니 덕천 방면으로 우회하시기 바랍니다.

",부산광역시 북구
81,2020/09/07 09:25:41,"[영덕군청] 9월 6일, 7일 관내 누적강수량 ▶평균:61.3mm ▶최고:영덕읍69.0mm ▶최저:강구면37.5mm

",경상북도 영덕군
82,2020/09/07 09:27:06,"[계양구청] 오늘 10시 인천지역 태풍 경보. 외출자제, 재난방송청취 등 안전사고에 주의하시기 바랍니다.

",인천광역시 계양구
83,2020/09/07 09:28:08,"[양산시청] 양주지하차도 현시간 부로 통행 재개되었습니다.

",경상남도 양산시
84,2020/09/07 09:28:57,"[금천구청]77~78번째 확진자 발생, 격리병상 이송 및 자택 방역 예정, 역학조사 후 동선 공개, 금천구 카카오톡 채널 pf.kakao.com/_hUpLxb

",서울특별시 금천구
85,2020/09/07 09:29:11,"[창원시청]의창구 굴현고개의 법면붕괴 복구작업으로 09:20~15:00까지 차량통행을 전면 통제하오니 국도79호선으로 우회하시기 바랍니다.

",경상남도 창원시
86,2020/09/07 09:29:12,"[포항시청] 청하면 월포리, 용두리 일부, 구룡포읍 삼정리 일부, 해도동 일부, 장기면 일부,연일읍 동문리 일부 정전, 현재 복구중

",경상북도 포항시
87,2020/09/07 09:29:28,"[삼척시청]제10호 태풍 하이선 북상에 따라, 많은 비와 강풍이 예상되오니 위험지역 접근금지 및 사전대피 등 안전에 주의 바랍니다.

",강원도 삼척시
88,2020/09/07 09:29:51,"[영광군청] 오늘 9시 우리지역 태풍경보 발효. 하천, 해안가 등 위험지역 접근 금지 및 외출을 자제하시고,저지대 침수위험 지역 주민은 사전 대비하시기 바랍니다.

",전라남도 영광군
89,2020/09/07 09:31:15,"[의성군청] 태풍이 11시40분 정도 의성지역(동쪽70km 부근 해상)에 최근접 할 것으로 예상/외출 삼가, 이웃과 기상상황 공유(전화)하시고 안전에 유의바랍니다

",경상북도 의성군
90,2020/09/07 09:32:46,"[동두천시청] 9월 7일 동두천시 16번 확진자 발생(타지역 접촉자, 50대, 지행동), 자세한 사항은 역학조사 후 홈페이지 공개예정입니다.

",경기도 동두천시
91,2020/09/07 09:32:52,"[구례군청]사회적거리두기 2단계 9.20까지 연장 되었습니다. 외출 및 모임 최대한 자제 하시고, 일상생활 중 반드시 마스크 착용 등 개인방역수칙 준수바랍니다.

",전라남도 구례군
92,2020/09/07 09:35:32,"[서산시청] 오늘 10시 태풍경보 발효, 강풍과 많은 비 예상, 비닐하우스 결박, 배수로 점검 등 불필요한 외부작업 및 외출 삼가, 기상방송을 주시하기 바랍니다.

",충청남도 서산시
93,2020/09/07 09:35:32,"[고성군청] 군내버스 10:00부로 운행 재개합니다.

",경상남도 고성군
94,2020/09/07 09:37:57,"[강북구청]8.24.~8.27./8.31.~9.4. 카페플라워 한신대점(덕릉로 1) 방문객은 강북보건소 선별진료소 검사 바랍니다. 문의:☎901-7704,7706

",서울특별시 강북구
95,2020/09/07 09:39:23,"[양산시청]물금IC 진입도로 개통, 교동 창조아파트 앞 도로 및 유산동 화승 RNA 앞 도로 침수로 차량 통제

",경상남도 양산시
96,2020/09/07 09:39:38,"[강남구청] 태풍 북상으로 금일 11시부터 강한 비바람이 예상됩니다 ▲하천 인근 접근 금지▲외출 자제▲낙하물·간판 고정 ▲창문 밀폐 등 철저한 사전대비 바랍니다

",서울특별시 강남구
97,2020/09/07 09:40:37,"[영양군청] 산사태 위기경보 '주의보' 발령. 산사태 우려지역 인근 주민과 방문객께서는 입산 금지 및 유사시 안전한 곳으로 대피하시기 바랍니다

",경상북도 영양군
98,2020/09/07 09:40:53,"[양산시청] 양산 시내, 마을버스 10시부터 운행재개 예정, 10시 이후 운행불가 노선은 양산시 버스정보시스템 홈페이지 참조

",경상남도 양산시
99,2020/09/07 09:44:41,"[밀양시청]태풍의 영향으로 밀양강 수위가 급격히 상승하고 있사오니, 시민분들께서는 안전에 유의해 주시기 바랍니다.

",경상남도 밀양시
100,2020/09/07 09:45:32,"[송파구청]제10호 태풍 하이선 북상에 따라 강한 비바람이 예상되오니 외출자제 및 하천접근 금지, 낙하물·간판 고정 등 피해가 발생되지 않도록 사전대비 바랍니다.

",서울특별시 송파구
101,2020/09/07 09:46:12,"[울릉군청] 태풍북상으로 인해 금일 오전10시15분 '사동1리 안동할매식당~사동3리 상호산업'구간 통제예정이오니, 통행자제바랍니다.

",경상북도 울릉군
102,2020/09/07 09:46:25,"[북구청]북구 지역 태풍으로 인한 도로침수, 가로수도복, 간판탈락, 신호등고장 등으로 인한 피해가 우려되오니 안전운전 및 불필요한 외출 자제해 주시기 바랍니다.

",울산광역시 북구
103,2020/09/07 09:46:37,"[양주시청] 양주시 46번 확진자 발생(접촉자/덕정동/60대). 이동동선 세부사항은 역학조사후 홈페이지(블로그) https://c11.kr/hq3o 공개예정

",경기도 양주시
104,2020/09/07 09:49:19,"[동해시청] 태풍 하이선의 영향으로 강풍과 많은비가 내리고 있으니, 하천 등 위험지역 접근금지, 논밭 관리행위 자제, 야외활동 자제 등 안전에 주의바랍니다.

",강원도 동해시
105,2020/09/07 09:51:16,"[보령시청] 금일 10시 태풍경보 발효, 강풍과 많은 비 예상, 비닐하우스 결박, 배수로 점검 등 불필요한 외부작업 및 외출 삼가, 기상방송을 주시하기 바랍니다.

",충청남도 보령시
106,2020/09/07 09:51:26,"[양산시청]북정서길 ~ 롯데칠성 차량통제, 국지도 60호선 유탑유블래스 구간 산사태로 차량통제, 장흥저수지 ~ 웅상소방서 회야강 범람우려 접근금지바랍니다.

",경상남도 양산시
107,2020/09/07 09:51:44,"[청주시청] 태풍 ‘하이선’으로 인한 강풍 및 호우 피해가 우려됩니다. 간판, 지붕, 창문, 비닐하우스 등 시설물 관리에 유의하시고, 외출 자제 바랍니다.

",충청북도 청주시
108,2020/09/07 09:53:20,"[봉화군청]9.7 10시 소천,석포,재산 산사태 경보 격상. 산림 인근 지역 방문을 자제하고 산사태 우려지역 주민들은 안전한 곳으로 대피하시기 바랍니다.

",경상북도 봉화군
109,2020/09/07 09:53:40,"[포항시청]지금 태풍으로 인한 정전과 통신두절 다수발생. 2차 안전사고 인해 복구작업이 지연되고 있음을 양해해 주시기 바랍니다.

",경상북도 포항시
110,2020/09/07 09:54:41,"[김해시청] 삼계 감분마을 통행재개로 해당구간 시내버스가 정상운행되오니 참고하여 이용하여 주시기 바랍니다.

",경상남도 김해시
111,2020/09/07 09:54:47,"[강서구청] 태풍 영향으로 금일 많은 비와 강한 바람 예상▲외출자제▲하천,공원,등산로 출입금지▲비바람에 의한 안전사고 우려시설 철거·점검하여 주시기 바랍니다.

",서울특별시 강서구
112,2020/09/07 09:56:26,"[금정구청] 금성동 산성로 양방향 통제중입니다. 서동 장애인복지관 인근 도로 양방향 통제는 상수도 파열과는 관련 없음을 알려드립니다.

",부산광역시 금정구
113,2020/09/07 09:57:00,"[과천시청] 과천20번확진자 자가격리중 발생(50대,별양동) 역학조사중. 상세내용은 시홈페이지 및 과천마당 앱 등에 공개 예정입니다.

",경기도 과천시
114,2020/09/07 09:58:12,"[양산시청] 교동 창조아파트 앞 도로 현시간부로 통행재개

",경상남도 양산시
115,2020/09/07 09:59:08,"[낙동강홍수통제소]오늘 10:00 형산강 경주시(강동대교) 홍수주의보 발령, 안전에 유의하시기 바랍니다.

","경상북도 경주시
경상북도 포항시"
116,2020/09/07 09:59:23,"[영양군청]석보면 화매삼거리, 수비면 계리입구, 석보면 요원 1리 교통 통제로 차량 진입이 불가하니 우회하여 주시기 바랍니다.

",경상북도 영양군
117,2020/09/07 10:00:39,"[노원구청] 9.7(월) 확진자 5명 발생(월계3동, 중계4동, 상계5동 3명) 동선 홈페이지 공개, blog.naver.com/goodnowon 참고바랍니다.

",서울특별시 노원구
118,2020/09/07 10:00:43,"[청송군청]
제10호 태풍 '하이선'이 청송지역에 11:30~12:00 사이에 최근접할 것으로 예상.
외출 삼가, 이웃과 기상정보 공유하고 안전에 유의바랍니다.

",경상북도 청송군
119,2020/09/07 10:01:32,"[김천시청] 금일 10:00부로 김천시 산사태주의보 발령. 산사태 우려지역 인근 주민과 방문객께서는 입산 금지 및 유사시 안전한 곳으로 대피하시기 바랍니다.

",경상북도 김천시
120,2020/09/07 10:01:54,"[울릉군청] 태풍북상으로 인해 금일 오전10시15분 '사동1리 안동할매식당~사동3리 상호산업'구간 통제예정이오니, 통행자제바랍니다.

",경상북도 울릉군
121,2020/09/07 10:03:00,"[경상북도청] 현재 강풍·폭우로 많은 정전 발생 비상발전기 등 피해 대비를 철저히 하여 주시고 가로등, 전신주 등 전기시설물 접근을 주의하여 주시기 바랍니다.

",경상북도 전체
122,2020/09/07 10:03:24,"[강서구청] 지사동 인우교 인근 도로침수로 인한 도로통제 해제로 55번, 1005번, 강서구 12번, 강서구 7-2번 버스가 정상 운행하오니 이용에 참고바랍니다.

",부산광역시 강서구
123,2020/09/07 10:04:55,"[안동시청] 태풍경보 발효중. 금일 10시 부산 상륙. 강한 비바람이 예상되니 위험지역 접근금지, 외출을 자제하여 주시기 바랍니다.

",경상북도 안동시
124,2020/09/07 10:05:02,"[아산시청] 태풍 하이선 접근중으로 매우 강한 비바람이 불고 있습니다. 비산물에 의한 안전사고에 유의하시고 불필요한 외출 및 차량운행을 자제하여 주시기 바랍니다.

",충청남도 아산시
125,2020/09/07 10:05:43,"[경상남도청]9월7일 10시10분 부터 창원~부산간도로(지방도1030) 성주사교차로~불모산터널 부산방면 차량통제가 전면 해제되었음을 알려드립니다.

",경상남도 전체
126,2020/09/07 10:07:07,"[포항시청] 7번국도 흥해 곡강교에서 영덕방향 100미터 지점 양방향 통제중

",경상북도 포항시
127,2020/09/07 10:08:18,"[함양군청]
태풍 경보 발효중.
하천변, 저지대 등 위험지역 접근 금지
외출 및 야외활동 자제
안전에 유의하시기 바랍니다.

",경상남도 함양군
128,2020/09/07 10:08:58,"[중구청] 우정동 행정복지센터 일원 및 병영1동 곽남시장 정전으로 신속복구 중, 태화강 둔치 침수로 접근금지 및 강풍에 의한 간판 낙하 등 안전에 유의 바랍니다.

",울산광역시 중구
