,시간,내용,송출지역
36,2020/03/15 09:15:11,"[수원시청] 코로나19 확산 방지 및 격무에 지친 의료진을 돕는 길은 진정 시까지 종교모임 등 단체행사 참석 자제 및 사회적 거리두기 실천입니다.

",경기도 수원시
37,2020/03/15 09:37:29,"[기장군청] 마트, 아웃렛 등 다중이용시설 방문시 반드시 마스크 착용

",부산광역시 기장군
38,2020/03/15 09:45:09,"[성남시청] 3.15(일) 확진자 2명(부부) 추가 발생(59년생, 남 / 60년생, 여, 양지동 거주) 상세내용 추후 시홈페이지 공개 예정입니다.

",경기도 성남시
39,2020/03/15 09:53:15,"[장성군청]오늘(일) 주중에 마스크를 구매하지 못하신 분은 하나로마트(장성,삼서,삼계)와 장성읍 약국(중앙,장성,터미널종로,수미)에서 구매가 가능합니다.

",전라남도 장성군
40,2020/03/15 09:54:08,"[영주시청] 오늘 공적마스크 판매약국 안내, 경희,대흥,보건,대학로,우리,장춘당,참사랑온누리,파티마,한성,태춘당,재경약국(11개소), 12시 판매, 신분증 지참

",경상북도 영주시
41,2020/03/15 09:56:07,"[여수시청]오늘 공적마스크 구매가능한 약국을 여수시·보건소홈페이지·페이스북에 게시했으니 주중 구매하지 못한 분들은 확인후 구입바랍니다.(신분증지참)함께해요 여수!

",전라남도 여수시
42,2020/03/15 10:01:33,"[목포시] 코로나19 1인 운전자 대상 “자동차 이동형 선별진료소”를 유달경기장에서 매일 9시~18시까지 운영합니다. ※ 의사 소견에 따라 검사비 발생.

",전라남도 목포시
43,2020/03/15 10:02:10,"[경상북도] 밀폐되고 밀집된 다중이용시설은 비말 또는 접촉 감염률이 높은 장소로 코로나19 발생 위험이 높습니다. 가급적 시설출입을 자제해 주시기 바랍니다.

",경상북도 전체
44,2020/03/15 10:04:37,"[철원군청] 코로나19 확산 방지를 위한 최선의 길은 사회적 거리두기 실천입니다. 금번 사태 진정 시 까지 종교모임 등 단체행사 참석을 자제 바랍니다.

",강원도 철원군
45,2020/03/15 10:09:02,"[칠곡군청] 추가 확진자 1명 발생(49번: 여/87세/지천면). 확진자 동선은 역학조사 후 홈페이지에 공지예정입니다. 예방행동 수칙 준수 바랍니다.

",경상북도 칠곡군
46,2020/03/15 10:09:39,"[창녕군청]3.15(일) 마스크판매 [창녕읍] 종합약국(09:00~20:00), 옵티마연합약국(10:00~13:00), 부림약국(10:00~14:00)

",경상남도 창녕군
47,2020/03/15 10:10:04,"[봉화군청] 61번확진자(푸른요양원) 1명 추가 발생, 격리중, 이동동선 없음, 마스크착용 생활화, 유증상시 보건소(679-5071~5081)로 문의바랍니다.

",경상북도 봉화군
48,2020/03/15 10:10:11,"[창녕군청]명성약국(13:00~21:00), 초록약국(15:00~17:00) [남지읍]조은약국(09:30~17:00) [이방면]이방약국(07:30~21:00)

",경상남도 창녕군
49,2020/03/15 10:10:35,"[안동시청]일요일 공적마스크 판매시간 12시. 주중에 구입하지 못한 분만 구매가능(1인 2매) 신분증 지참 후 약국방문바랍니다.

",경상북도 안동시
50,2020/03/15 10:10:48,"[안동시청]휴일지킴이 마스크 판매약국(16개소) : 금빛/365/소망/수창/은행/장춘당/부부/옥동/새삼성/고려/삼오/분수대/평화/제일/태화지성/영춘

",경상북도 안동시
51,2020/03/15 10:11:11,"[창녕군청] [영산면]제일약국(07:00~21:00), 신행복약국(09:00~16:00), 아세아약국(09:00~18:00), 영산약국(10:00~13:00)

",경상남도 창녕군
52,2020/03/15 10:12:19,"[창녕군청] [부곡면] 온누리온천약국(08:30~19:00) [대합면] 대합곰약국(10:00~14:00)

",경상남도 창녕군
53,2020/03/15 10:13:52,"[성남시청] 코로나19 예방과 확산 방지를 위해 상황진정시까지 다수가 참석하는 예배, 집회, 모임 등을 자제하여주시기 바랍니다.

",경기도 성남시
54,2020/03/15 10:24:14,"[성남시청] 3.15(일) 확진자 1명 추가 발생(67년생, 여, 이매동 거주) 분당제생병원 근무, 확진자 이동경로 등 상세내용 추후 시홈페이지 공개 예정입니다.

",경기도 성남시
55,2020/03/15 10:31:18,"[평택시]2～5번째 환자 접촉자 전원 해제. 6～7번째 환자 가족 모두 음성 판정 그 외 접촉자 자가격리 및 검사진행중이며, 결과 나오는 대로 알려 드리겠습니다.

",경기도 평택시
56,2020/03/15 10:38:15,"[광주시청] 코로나19 예방과 확산 방지를 위해 상황 진정 시까지 다수가 참석하는 예배, 집회, 모임 등을 자제하여 주시기 바랍니다.

",경기도 광주시
57,2020/03/15 10:40:05,"[세종시청] 추가확진자 발생 40번(30대 여성, 도램마을6단지), 해양수산부 직원, 세부사항 추가공지하겠습니다.

",세종특별자치시
58,2020/03/15 10:40:25,"[동대문구청]2.25~3.11기간중휘경2동세븐PC방이용자께서는오늘오후6시까지동대문구청보건소에서검사를실시하오니증상이없더라도 반드시방문하시어 검사를 받으시기바랍니다.

",서울특별시 동대문구
59,2020/03/15 11:01:02,"[부산진구청]확진자(부산97)[3.8.] 자택⇒도보⇒07:00~16:30 직장⇒도보⇒17:00자택

",부산광역시 부산진구
60,2020/03/15 11:01:45,"[부산진구청]확진자(부산97)[3.9.] 자택⇒도보⇒07:00~16:30 직장⇒확인중⇒도보⇒18:10자택

",부산광역시 부산진구
61,2020/03/15 11:02:48,"[부산진구청]확진자(부산97)[3.10.~3.12.] 자택⇒도보⇒07:00~16:30 직장⇒도보⇒17:00자택

",부산광역시 부산진구
62,2020/03/15 11:04:01,"[부산진구청]확진자(부산97)[3.13.] 자택⇒도보⇒09:10~09:13 의원⇒택시⇒09:20~09:50 부산진구보건소 선별진료소⇒택시⇒

",부산광역시 부산진구
63,2020/03/15 11:04:27,"[부산진구청](부산97)[3.13.계속]10:00자택⇒21:00부산의료원 이송

",부산광역시 부산진구
64,2020/03/15 11:05:01,"[부산진구청]확진자(부산98)[3.11.]자택자가격리(2.29~)⇒자가용⇒10:10~10:40부산진구보건소 선별진료소⇒자가⇒10:50자택

",부산광역시 부산진구
65,2020/03/15 11:05:21,"[부산진구청]확진자(부산98)[3.12.] 자택, 외출하지 않음

",부산광역시 부산진구
66,2020/03/15 11:06:25,"[부산진구청]확진자(부산98)[3.13.]자택⇒자가용⇒10:10~10:40 부산진구보건소 선별진료소⇒자가용⇒10:50자택⇒21:50부산의료원

",부산광역시 부산진구
67,2020/03/15 11:30:00,"[상주시청] 3. 15. 11시 추가확진자 없음(상주시 확진자 누계 15명). 손씻기, 기침예절 준수, 눈코입 만지지 않기, 외출 자제 등 사회적 거리두기 실천

",경상북도 상주시
68,2020/03/15 11:51:03,"[보령시청] 부천30,31번 확진자 생명수교회 무창포수양관 방문시(3.9,3.11)접촉의심자 검사결과 모두음성판정. 방문지 방역소독완료.개인위생 예방당부드립니다.

",충청남도 보령시
69,2020/03/15 11:59:28,"[성남시청] 성남21,24번 확진자(분당제생병원 의료진) 상세 이동경로를 시홈페이지 및 카카오톡채널 c11.kr/dxzs 공개하였으니 참고하시기 바랍니다.

",경기도 성남시
70,2020/03/15 12:06:29,"[의성군청] 3.15.(일)당번약국은 의성읍 새대구약국, 프라자 약국/금성면 동산약국/봉양면 동산약국/ 안계면 시장약국/ 다인면 다인약국입니다.

",경상북도 의성군
71,2020/03/15 12:11:13,"[고령군청]개인 위생에 철저를 기하시기 바라며 금일 마스크판매는 동산약국(14~20시)입니다. (기타사항은 고령군홈페이지 참고)

",경상북도 고령군
72,2020/03/15 13:03:39,"[의성군청] 당번 약국별 영업시간이 다르므로 전화문의 후 방문하시기 바랍니다.

",경상북도 의성군
73,2020/03/15 13:22:46,"[예천군청]오늘 공적마스크 판매약국(당번약국)안내: 조은약국, 소백산약국, 인제약국, 안일약국, 행복한약국, 동아당약국(용궁), 중앙약국(풍양)입니다.

",경상북도 예천군
74,2020/03/15 13:29:19,"[예천군청]주중(평일) 미구매자 구매 가능. 1인2매 . 신분증 지참 후 약국방문바랍니다.

",경상북도 예천군
75,2020/03/15 13:45:10,"[세종시청]40번동선 3.13.(금) 자택(도램마을6단지), 3.14.(토)09:00~10:00 오송베스티안 선별진료소(자차,마스크착용), 도램마을6단지 방역완료

",세종특별자치시
76,2020/03/15 13:46:34,"[남원시]코로나19예방을위해 모든 차량 대상으로 춘향골체육공원에서 매일오후2시~5시까지(우천시제외)방역소독을 실시하오니 적극동참바랍니다(063-620-6562)

",전라북도 남원시
77,2020/03/15 13:47:06,"[고양시청]3.15.코로나19 확진자1명 발생(장항동 거주, 이탈리아 귀국)자택 주변 소독 완료, 확진자 동선은 [홈페이지][카카오톡 고양시 채널]참조바랍니다.

",경기도 고양시
78,2020/03/15 13:58:04,"[구로구청]신도림 콜센터직원 가족 2명 추가 확진, 19번(구로5동) 및 20번(신도림동) 확진자에 대한 상세정보는 역학조사 종료 후 공개예정이니 참고바랍니다.

",서울특별시 구로구
79,2020/03/15 14:19:11,"[성주군]19번:성주읍대황리(남50대) 3.8 19:00 달성군 자택이동. 3.9회사출근(대구), 검체 후 성주읍 자택 귀가. 3.10~14자가격리. 3.11확진

",경상북도 성주군
80,2020/03/15 14:20:36,"[성주군]20번:용암면용정리(남60대) 3.11 14:00 택시이용 보건소검체. 3.12~14 9:00/13:00 2회 30분 집 앞 방천에서 운동. 3.14확진

",경상북도 성주군
81,2020/03/15 14:25:25,"[강서구청]금천구 직장확진자 접촉자 자가격리중 확진판명(강서구14번). 병원이송 및 거주지 방역완료. 접촉자없음. 홈페이지 및 블로그 참조 바랍니다.

",서울특별시 강서구
82,2020/03/15 14:47:00,"[광주광역시]금일 추가확진자 1명 발생, 광주16번 확진자 동선① 3.12(목) 15:25인천공항 출발(리무진버스,광신고속) 19:15종합버스터미널(광천) 도착

",광주광역시 전체
83,2020/03/15 14:51:10,"[광주광역시]광주16번 확진자 동선② 3.13(금)자택 3.14(토) 15:00동구 선별진료소. 접촉이 의심되는 분은 1339 또는 관할 보건소로 문의바랍니다.

",광주광역시 전체
84,2020/03/15 14:56:57,"[구례군청]코로나19 관련, 최근 집단감염이 발생하고 있습니다. 밀폐된 시설에 다중이 모일 시 비말 및 접촉 전파우려가 있으니, 종교행사를 자제해주시기 바랍니다.

",전라남도 구례군
85,2020/03/15 15:14:02,"[강화군청]코로나19 지역사회 확산방지, 예방을 위해 강화ㆍ초지대교(강화방면) 탑승자 전원 발열검사실시, 다중이용시설 자제, 사회적 거리두기 실천에 동참바랍니다.

",인천광역시 강화군
86,2020/03/15 15:24:57,"[영등포구청] 코로나 11번째 구민확진자(10번째 확진자의 딸) 발생. 자세한 사항은 구청 홈페이지 확인바랍니다. ☞ ydp.go.kr

",서울특별시 영등포구
87,2020/03/15 16:13:01,"[연수구청] 오늘 15:00경 옥련동 산29-6(옥련사격장 인근) 산불 발생(진화중). 인근 주민과 등산객은 입산금지 및 안전사고에 주의하시기 바랍니다.

",인천광역시 연수구
88,2020/03/15 16:20:47,"[경산시청]우리시가 오늘 특별재난지역으로 선포됨, 시민 모두가 다시 한번 힘을 모아 코로나19를 조기에 종식시킵시다.

",경상북도 경산시
89,2020/03/15 16:26:20,"[순천시청] 군관경 합동으로 16일(월) 09시부터 도심지역(중앙로, 팔마로, 충효로)을 군 제독차로 긴급방역 실시, 시민들께서는 적극 협조하여 주시기 바랍니다.

",전라남도 순천시
90,2020/03/15 16:52:50,"[미추홀구청] 오늘15:00경 연경산 화재 발생(진화중). 인근 주민과 등산객은 입산금지 및 안전사고에 주의하시기 바랍니다.

",인천광역시 미추홀구
91,2020/03/15 17:35:17,"[경주시청][19번확진자동선]휴스피아 사우나 여탕,헬스장(3월12일 9시10~12시,원화로281번길 26), 탑마트동부점(12시20~12시50,중앙로 60)

",경상북도 경주시
92,2020/03/15 17:35:36,"[광주광역시]오늘 신규 확진자(광주16번) 이동 동선 및 코로나19 피해 소상공인, 자영업자, 소기업 등 지원대책 안내 ※시블로그 //c11.kr/dif5

",광주광역시 전체
93,2020/03/15 17:35:49,"[경주시청][19번확진자동선]휴스피아 사우나 여탕,헬스장(3월13일 9시10~12시,원화로281번길 26), 탑마트동부점(12시20~12시50,중앙로 60)

",경상북도 경주시
94,2020/03/15 17:43:01,"[음성군청] 1. 확진자의 동선 중 「3.7.(토) 17:10~18:46, 충북혁신도시 꽃마름 식당」에서 많은 접촉이 예상됩니다.

",충청북도 음성군
95,2020/03/15 17:43:17,"[음성군청] 2. 확진자 동선과 관련하여, 동 시간대 식사나 접촉이 의심되는 분은 음성군보건소(871-2181~3)로 문의바랍니다.

",충청북도 음성군
96,2020/03/15 18:05:25,"[울진군청] 18시 현재 코로나19 확진자 없음. 코로나19대응일보 http://bitly.kr/p4TG7hNw 참조, 개인위생 수칙을 준수바랍니다.

",경상북도 울진군
97,2020/03/15 18:08:20,"[성남시청]성남22번,23번 양지동 확진자(61년생,여 c11.kr/dy49 / 57년생,남 c11.kr/dy5k ) 이동경로를 홈페이지, SNS 공개하였습니다.

",경기도 성남시
98,2020/03/15 18:10:03,"[대전광역시] 금일 추가 확진자 없음(총22명). 확산방지를 위해 다수가 모이는 모임을 자제하고 사회적 거리두기와 위생수칙을 준수합시다.

",대전광역시 전체
99,2020/03/15 18:29:23,"[구로구청] 관내 19번(구로5동), 20번(신도림동) 확진자 동선공개, 구로구청 블로그 및 홈페이지 참고바랍니다. blog.naver.com/digital9ro

",서울특별시 구로구
100,2020/03/15 19:02:10,"[은평구청]금일 코로나19 확진자 1명(신사2동/3.9.확진자가족)추가발생. 방역소독완료, 자가격리중 확진, 격리병원 이송. 잠시멈춤 거리두기에 동참부탁합니다.

",서울특별시 은평구
101,2020/03/15 19:02:15,"[영양군청]16일(월) 마스크 구입대상 출생연도 끝자리1,6번. 영양읍 소재 약국18시, 입암보성약국14시. 우체국(읍제외), 농협하나로마트9:30분 판매합니다.

",경상북도 영양군
102,2020/03/15 21:40:06,"[성남시청] 3.15(일) 확진자 1명 추가 발생(63년생, 여, 야탑동 거주) 역학조사중, 확진자 이동경로 등 상세내용 추후 시홈페이지 공개 예정입니다.

",경기도 성남시
103,2020/03/15 23:39:17,"[봉화군청] 오늘 22시 20분, 대설경보 발령. 지붕 및 집 앞 눈 치우기, 야외 활동 자제, 외출 시 대중교통 이용, 차량 체인 구비 등 조치하시기 바랍니다.

",경상북도 봉화군
104,2020/03/16 04:35:48,"[행정안전부] 오늘 04시30분 강원(삼척평지) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다.

",강원도 삼척시
105,2020/03/16 08:07:20,"[김천시청] 약국 공적마스크 판매시간 알림
11시~ 드림, 비보, 보람, 천사, 바다, 보성, 재창

",경상북도 김천시
106,2020/03/16 08:07:40,"[김천시청] 12시~ 미래, 푸른온누리, 원, 율곡, 그린, 열린, 김천하나, 이화온누리, 조은, 녹십자, 대명, 우리, 한솔, 후생당

",경상북도 김천시
107,2020/03/16 08:07:54,"[김천시청] 13시~ 교동, 명플러스, 새김천, 솔빛, 고바우, 명성, 성인, 대남

",경상북도 김천시
108,2020/03/16 08:08:20,"[김천시청] 14시~ 건강, 경희, 한독, 금산, 수온누리, 신세기, 현대온누리, 시민, 평화, 국, 남선, 대신, 직지
15시~ 조, 로타리, 삼화

",경상북도 김천시
109,2020/03/16 08:08:41,"[김천시청] 16시~ 하나로, 효성, 유명프라자온누리, 제일, 황금
17시~ 건강한마을
19시~ 으뜸, 상세정보는 김천시홈페이지 참고

",경상북도 김천시
110,2020/03/16 08:08:52,"[김천시청] 미판매분 익일 판매가능, 약국 사정에 따라 변동 가능성 있으니 양해바랍니다.

",경상북도 김천시
111,2020/03/16 08:30:17,"[계양구청]코로나19 성남시 은혜의 강 교회 관련, 확진자 2명(가족)발생(작전2동 한일A) 1차 방역완료, 2차 진행중, 이동경로 구 홈페이지 게시 예정입니다.

",인천광역시 계양구
112,2020/03/16 08:32:59,"[영주시청] 오늘 공적마스크 판매, 읍면우체국 및 농협마트 9시30분, 약국 17시, 구매 5부제 시행(출생년도 끝자리 1번, 6번) 1주 1인2매(신분증지참)

",경상북도 영주시
113,2020/03/16 08:34:18,"[거창군보건소] 약국 마스크 판매시간 안내
09시~가람,종합,동산,한들,수,박,최,덕성(가조)
12시~하나로,건강한
13시~대동

",경상남도 거창군
114,2020/03/16 08:37:22,"[천안시청] 코로나19 확진자 관련, 개인택시 탑승자(2.24~3.3)를 찾습니다. 시홈페이지, SNS에 관련정보를 게시하였으니, 확인후 보건소에 신고 바랍니다.

",충청남도 천안시
115,2020/03/16 08:54:50,"[기장군청]코로나19예방수칙-흐르는물에비누로30초이상손씻기-손으로눈코입만지지않기-외출시 마스크착용필수-집회,모임,불필요한 외출자제-발열,호흡기증상자와의접촉피하기

",부산광역시 기장군
116,2020/03/16 08:56:36,"[예천군청]공적마스크5부제 안내: 오늘은 출생연도 끝자리 1,6. 면단위우체국:오전11시/농축협:오전11시(농협수변점9:30)/약국:오후5시 1인2매.신분증지참

",경상북도 예천군
117,2020/03/16 09:02:52,"[봉화군청]약국마스크 5부제 판매안내.봉화읍(엄약국,경북약국,청솔약국,동산약국9:00,박약국9:30),춘양면(진광약국,우리약국,춘양약국9:00)개점합니다.

",경상북도 봉화군
118,2020/03/16 09:03:40,"[봉화군청]약국마스크 5부제 판매 안내.소천면(소천약국7:30),상운면(해성한약국(11:00),출생년도끝자리숫자(1,6)판매,신분증지참,1주1인2매 구매가능합니다

",경상북도 봉화군
119,2020/03/16 09:04:08,"[봉화군청] 농협,면우체국 마스크 5부제 판매안내(09:30~), 출생년도 끝자리숫자(1,6)판매, 신분증지참, 1주1인2매 구매가능합니다.

",경상북도 봉화군
120,2020/03/16 09:20:19,"[부천시청]코로나추가확진자1명 발생[40대 여,괴안동],거주지방역완료,역학조사중, 세부내용은 블로그확인바랍니다.
blog.naver.com/bucheon-city

",경기도 부천시
121,2020/03/16 09:39:41,"[양천구청] 타지역 확진자(부천, 강서구)의 양천구 내 동선 안내. 상세내용은 양천구청 블로그 확인 바랍니다. blog.naver.com/yangcheon2016

",서울특별시 양천구
122,2020/03/16 09:58:08,"[경상북도] 밀폐되고 밀집된 다중이용시설은 비말 또는 접촉 감염률이 높은 장소로 코로나19 발생 위험이 높습니다. 가급적 시설출입을 자제해 주시기 바랍니다.

",경상북도 전체
123,2020/03/16 09:58:18,"[성남시청] 3.16(월) 은혜의 강 교회 확진자 40명 추가 발생(수정구 양지동) 신도 135명 전체 진단검사중으로 상세내용 추후 시홈페이지 공개 예정입니다.

",경기도 성남시
124,2020/03/16 10:00:05,"[구리시청]콜센터,보험사,학습지 등 밀집사업장 근무자 중 발열,기침 등 증상이 있을 경우 1339,보건소(031-550-8432)로 상담바랍니다(의료기관 방문전)

",경기도 구리시
125,2020/03/16 10:11:48,"[안동시청]금일(월요일) 약국 공적마스크 판매시간 16시. 출생년도 끝자리 1번, 6번 구매가능(1인 2매)하며 신분증 지참바랍니다.

",경상북도 안동시
126,2020/03/16 10:12:08,"[상주시청] 3. 16. 10시 추가확진자 없음(상주시 확진자 누계 15명). 약국 시간대별 마스크 5부제 판매, 대중소형 약국 골고루 이용, 줄서기 불편 해소

",경상북도 상주시
127,2020/03/16 10:19:18,"[순천시청] 순천시 보건소에서는 코로나19 확산 예방을 위해 24시간 근무를 실시하고 있으니 의심증상이 있을 경우 061-749-6680으로 연락바랍니다.

",전라남도 순천시
128,2020/03/16 10:44:25,"[안동시청]금일 공적마스크 판매안내 : 읍면우체국 11시/농협마트 14시/약국 16시, 출생년도 끝자리 1번,6번 구매가능(1인 2매, 신분증지참)

",경상북도 안동시
129,2020/03/16 10:49:22,"[구례군청] 코로나19관련 최근 집단 감염이 계속 발생하고 있으니, 사회적 거리두기·종교 모임 자제, pc방·노래방 방문자제에 적극 동참 바랍니다.

",전라남도 구례군
130,2020/03/16 11:10:08,"[함평군청] 코로나바이러스감염증-19 예방을 위하여 2월25일 이후 해외방문자(유럽 등)는 함평보건소에 상담하시기 바랍니다.

",전라남도 함평군
131,2020/03/16 11:17:26,"[영도구청] 인천시 남동구-4번 확진자(3.15 확진), 영도구 한국해영과학기술원 방문
(3.11)

",부산광역시 영도구
132,2020/03/16 11:19:14,"[영도구청] (3.11. 영도구 동선) 15:00 부산역 도착=>15:07~15:50 66번 버스(부산역
승차=>국립해양박물관 하차)

",부산광역시 영도구
133,2020/03/16 11:20:34,"[영도구청] 16:00~18:00 한국해양과학기술원(해양로385)=>자가용=>18:15~21:30 산호횟집2층(영도구 하리해안길12)

",부산광역시 영도구
